space,train_dataset,train_split,eval_dataset,eval_split,direction,epsilon_px,epsilon_norm,epsilon_sq,coverage
flow,flyingthings_synthetic_70_30,train,pfpascal,test,train_to_eval,1.0,0.00390625,1.52587890625e-05,0.276797
flow,flyingthings_synthetic_70_30,train,pfpascal,test,eval_to_train,1.5,0.005859375,3.4332275390625e-05,0.9987572493786246
flow,flyingthings_synthetic_70_30,train,pfpascal,test,train_to_eval,1.5,0.005859375,3.4332275390625e-05,0.4940451875
flow,flyingthings_synthetic_70_30,train,pfpascal,test,eval_to_train,2.0,0.0078125,6.103515625e-05,0.9991714995857498
flow,flyingthings_synthetic_70_30,train,pfpascal,test,train_to_eval,2.0,0.0078125,6.103515625e-05,0.6618315625
flow,flyingthings_synthetic_70_30,train,pfpascal,test,eval_to_train,3.0,0.01171875,0.0001373291015625,1.0
flow,flyingthings_synthetic_70_30,train,pfpascal,test,train_to_eval,3.0,0.01171875,0.0001373291015625,0.8328063125
flow,flyingthings_synthetic_70_30,train,pfpascal,test,eval_to_train,4.0,0.015625,0.000244140625,1.0
flow,flyingthings_synthetic_70_30,train,pfpascal,test,train_to_eval,4.0,0.015625,0.000244140625,0.892716625
flow,flyingthings_synthetic_70_30,train,pfpascal,test,eval_to_train,6.0,0.0234375,0.00054931640625,1.0
flow,flyingthings_synthetic_70_30,train,pfpascal,test,train_to_eval,6.0,0.0234375,0.00054931640625,0.9371809375
flow,flyingthings_synthetic_70_30,train,pfpascal,test,eval_to_train,8.0,0.03125,0.0009765625,1.0
flow,flyingthings_synthetic_70_30,train,pfpascal,test,train_to_eval,8.0,0.03125,0.0009765625,0.9554035625
flow,flyingthings_synthetic_70_30,train,pfpascal,test,eval_to_train,12.0,0.046875,0.002197265625,1.0
flow,flyingthings_synthetic_70_30,train,pfpascal,test,train_to_eval,12.0,0.046875,0.002197265625,0.9707803125
flow,flyingthings_synthetic_70_30,train,pfpascal,test,eval_to_train,16.0,0.0625,0.00390625,1.0
flow,flyingthings_synthetic_70_30,train,pfpascal,test,train_to_eval,16.0,0.0625,0.00390625,0.97804
flow,flyingthings_synthetic_70_30,train,pfpascal,test,eval_to_train,24.0,0.09375,0.0087890625,1.0
flow,flyingthings_synthetic_70_30,train,pfpascal,test,train_to_eval,24.0,0.09375,0.0087890625,0.9849445625
flow,flyingthings_synthetic_70_30,train,pfpascal,test,eval_to_train,32.0,0.125,0.015625,1.0
flow,flyingthings_synthetic_70_30,train,pfpascal,test,train_to_eval,32.0,0.125,0.015625,0.9883904375
flow,flyingthings_synthetic_70_30,train,pfpascal,test,eval_to_train,48.0,0.1875,0.03515625,1.0
flow,flyingthings_synthetic_70_30,train,pfpascal,test,train_to_eval,48.0,0.1875,0.03515625,0.991882625
flow,flyingthings_synthetic_70_30,train,pfpascal,test,eval_to_train,64.0,0.25,0.0625,1.0
flow,flyingthings_synthetic_70_30,train,pfpascal,test,train_to_eval,64.0,0.25,0.0625,0.9939620625
flow,flyingthings_synthetic_70_30,train,pfwillow,test,eval_to_train,0.5,0.001953125,3.814697265625e-06,0.9708888888888889
flow,flyingthings_synthetic_70_30,train,pfwillow,test,train_to_eval,0.5,0.001953125,3.814697265625e-06,0.276834375
flow,flyingthings_synthetic_70_30,train,pfwillow,test,eval_to_train,0.75,0.0029296875,8.58306884765625e-06,0.9865555555555555
flow,flyingthings_synthetic_70_30,train,pfwillow,test,train_to_eval,0.75,0.0029296875,8.58306884765625e-06,0.4805449375
flow,flyingthings_synthetic_70_30,train,pfwillow,test,eval_to_train,1.0,0.00390625,1.52587890625e-05,0.9914444444444445
flow,flyingthings_synthetic_70_30,train,pfwillow,test,train_to_eval,1.0,0.00390625,1.52587890625e-05,0.6369948125
flow,flyingthings_synthetic_70_30,train,pfwillow,test,eval_to_train,1.5,0.005859375,3.4332275390625e-05,0.995
flow,flyingthings_synthetic_70_30,train,pfwillow,test,train_to_eval,1.5,0.005859375,3.4332275390625e-05,0.80175025
flow,flyingthings_synthetic_70_30,train,pfwillow,test,eval_to_train,2.0,0.0078125,6.103515625e-05,0.9976666666666667
flow,flyingthings_synthetic_70_30,train,pfwillow,test,train_to_eval,2.0,0.0078125,6.103515625e-05,0.87348025
flow,flyingthings_synthetic_70_30,train,pfwillow,test,eval_to_train,3.0,0.01171875,0.0001373291015625,0.9984444444444445
flow,flyingthings_synthetic_70_30,train,pfwillow,test,train_to_eval,3.0,0.01171875,0.0001373291015625,0.929420375
flow,flyingthings_synthetic_70_30,train,pfwillow,test,eval_to_train,4.0,0.015625,0.000244140625,0.9988888888888889
flow,flyingthings_synthetic_70_30,train,pfwillow,test,train_to_eval,4.0,0.015625,0.000244140625,0.9506731875
flow,flyingthings_synthetic_70_30,train,pfwillow,test,eval_to_train,6.0,0.0234375,0.00054931640625,0.9995555555555555
flow,flyingthings_synthetic_70_30,train,pfwillow,test,train_to_eval,6.0,0.0234375,0.00054931640625,0.9680780625
flow,flyingthings_synthetic_70_30,train,pfwillow,test,eval_to_train,8.0,0.03125,0.0009765625,0.9997777777777778
flow,flyingthings_synthetic_70_30,train,pfwillow,test,train_to_eval,8.0,0.03125,0.0009765625,0.975570125
flow,flyingthings_synthetic_70_30,train,pfwillow,test,eval_to_train,12.0,0.046875,0.002197265625,0.9997777777777778
flow,flyingthings_synthetic_70_30,train,pfwillow,test,train_to_eval,12.0,0.046875,0.002197265625,0.9828465625
flow,flyingthings_synthetic_70_30,train,pfwillow,test,eval_to_train,16.0,0.0625,0.00390625,1.0
flow,flyingthings_synthetic_70_30,train,pfwillow,test,train_to_eval,16.0,0.0625,0.00390625,0.98636225
flow,flyingthings_synthetic_70_30,train,pfwillow,test,eval_to_train,24.0,0.09375,0.0087890625,1.0
flow,flyingthings_synthetic_70_30,train,pfwillow,test,train_to_eval,24.0,0.09375,0.0087890625,0.9901010625
flow,flyingthings_synthetic_70_30,train,pfwillow,test,eval_to_train,32.0,0.125,0.015625,1.0
flow,flyingthings_synthetic_70_30,train,pfwillow,test,train_to_eval,32.0,0.125,0.015625,0.991991
flow,flyingthings_synthetic_70_30,train,pfwillow,test,eval_to_train,48.0,0.1875,0.03515625,1.0
flow,flyingthings_synthetic_70_30,train,pfwillow,test,train_to_eval,48.0,0.1875,0.03515625,0.9942980625
flow,flyingthings_synthetic_70_30,train,pfwillow,test,eval_to_train,64.0,0.25,0.0625,1.0
flow,flyingthings_synthetic_70_30,train,pfwillow,test,train_to_eval,64.0,0.25,0.0625,0.9956131875
flow,flyingthings_synthetic_70_30,train,pointodyssey,test,eval_to_train,0.5,0.001953125,3.814697265625e-06,0.999771125
flow,flyingthings_synthetic_70_30,train,pointodyssey,test,train_to_eval,0.5,0.001953125,3.814697265625e-06,0.9233053125
flow,flyingthings_synthetic_70_30,train,pointodyssey,test,eval_to_train,0.75,0.0029296875,8.58306884765625e-06,0.9999865625
flow,flyingthings_synthetic_70_30,train,pointodyssey,test,train_to_eval,0.75,0.0029296875,8.58306884765625e-06,0.9426613125
flow,flyingthings_synthetic_70_30,train,pointodyssey,test,eval_to_train,1.0,0.00390625,1.52587890625e-05,0.999996875
flow,flyingthings_synthetic_70_30,train,pointodyssey,test,train_to_eval,1.0,0.00390625,1.52587890625e-05,0.9512619375
flow,flyingthings_synthetic_70_30,train,pointodyssey,test,eval_to_train,1.5,0.005859375,3.4332275390625e-05,0.9999998125
flow,flyingthings_synthetic_70_30,train,pointodyssey,test,train_to_eval,1.5,0.005859375,3.4332275390625e-05,0.9603183125
flow,flyingthings_synthetic_70_30,train,pointodyssey,test,eval_to_train,2.0,0.0078125,6.103515625e-05,1.0
flow,flyingthings_synthetic_70_30,train,pointodyssey,test,train_to_eval,2.0,0.0078125,6.103515625e-05,0.964910875
flow,flyingthings_synthetic_70_30,train,pointodyssey,test,eval_to_train,3.0,0.01171875,0.0001373291015625,1.0
flow,flyingthings_synthetic_70_30,train,pointodyssey,test,train_to_eval,3.0,0.01171875,0.0001373291015625,0.9699376875
flow,flyingthings_synthetic_70_30,train,pointodyssey,test,eval_to_train,4.0,0.015625,0.000244140625,1.0
flow,flyingthings_synthetic_70_30,train,pointodyssey,test,train_to_eval,4.0,0.015625,0.000244140625,0.9727269375
flow,flyingthings_synthetic_70_30,train,pointodyssey,test,eval_to_train,6.0,0.0234375,0.00054931640625,1.0
flow,flyingthings_synthetic_70_30,train,pointodyssey,test,train_to_eval,6.0,0.0234375,0.00054931640625,0.9759971875
flow,flyingthings_synthetic_70_30,train,pointodyssey,test,eval_to_train,8.0,0.03125,0.0009765625,1.0
flow,flyingthings_synthetic_70_30,train,pointodyssey,test,train_to_eval,8.0,0.03125,0.0009765625,0.9779286875
flow,flyingthings_synthetic_70_30,train,pointodyssey,test,eval_to_train,12.0,0.046875,0.002197265625,1.0
flow,flyingthings_synthetic_70_30,train,pointodyssey,test,train_to_eval,12.0,0.046875,0.002197265625,0.980591625
flow,flyingthings_synthetic_70_30,train,pointodyssey,test,eval_to_train,16.0,0.0625,0.00390625,1.0
flow,flyingthings_synthetic_70_30,train,pointodyssey,test,train_to_eval,16.0,0.0625,0.00390625,0.98264525
flow,flyingthings_synthetic_70_30,train,pointodyssey,test,eval_to_train,24.0,0.09375,0.0087890625,1.0
flow,flyingthings_synthetic_70_30,train,pointodyssey,test,train_to_eval,24.0,0.09375,0.0087890625,0.98555575
flow,flyingthings_synthetic_70_30,train,pointodyssey,test,eval_to_train,32.0,0.125,0.015625,1.0
flow,flyingthings_synthetic_70_30,train,pointodyssey,test,train_to_eval,32.0,0.125,0.015625,0.9878361875
flow,flyingthings_synthetic_70_30,train,pointodyssey,test,eval_to_train,48.0,0.1875,0.03515625,1.0
flow,flyingthings_synthetic_70_30,train,pointodyssey,test,train_to_eval,48.0,0.1875,0.03515625,0.9910454375
flow,flyingthings_synthetic_70_30,train,pointodyssey,test,eval_to_train,64.0,0.25,0.0625,1.0
flow,flyingthings_synthetic_70_30,train,pointodyssey,test,train_to_eval,64.0,0.25,0.0625,0.9932425625
flow,flyingthings_synthetic_70_30,train,tss,val,eval_to_train,0.5,0.001953125,3.814697265625e-06,0.9449951171875
flow,flyingthings_synthetic_70_30,train,tss,val,train_to_eval,0.5,0.001953125,3.814697265625e-06,0.9268815625
flow,flyingthings_synthetic_70_30,train,tss,val,eval_to_train,0.75,0.0029296875,8.58306884765625e-06,0.957965087890625
flow,flyingthings_synthetic_70_30,train,tss,val,train_to_eval,0.75,0.0029296875,8.58306884765625e-06,0.9456694375
flow,flyingthings_synthetic_70_30,train,tss,val,eval_to_train,1.0,0.00390625,1.52587890625e-05,0.9648388671875
flow,flyingthings_synthetic_70_30,train,tss,val,train_to_eval,1.0,0.00390625,1.52587890625e-05,0.95498125
flow,flyingthings_synthetic_70_30,train,tss,val,eval_to_train,1.5,0.005859375,3.4332275390625e-05,0.97408203125
flow,flyingthings_synthetic_70_30,train,tss,val,train_to_eval,1.5,0.005859375,3.4332275390625e-05,0.96449325
flow,flyingthings_synthetic_70_30,train,tss,val,eval_to_train,2.0,0.0078125,6.103515625e-05,0.97978515625
flow,flyingthings_synthetic_70_30,train,tss,val,train_to_eval,2.0,0.0078125,6.103515625e-05,0.9692189375
flow,flyingthings_synthetic_70_30,train,tss,val,eval_to_train,3.0,0.01171875,0.0001373291015625,0.986304931640625
flow,flyingthings_synthetic_70_30,train,tss,val,train_to_eval,3.0,0.01171875,0.0001373291015625,0.9737138125
flow,flyingthings_synthetic_70_30,train,tss,val,eval_to_train,4.0,0.015625,0.000244140625,0.98931396484375
flow,flyingthings_synthetic_70_30,train,tss,val,train_to_eval,4.0,0.015625,0.000244140625,0.975789625
flow,flyingthings_synthetic_70_30,train,tss,val,eval_to_train,6.0,0.0234375,0.00054931640625,0.991800537109375
flow,flyingthings_synthetic_70_30,train,tss,val,train_to_eval,6.0,0.0234375,0.00054931640625,0.977993375
flow,flyingthings_synthetic_70_30,train,tss,val,eval_to_train,8.0,0.03125,0.0009765625,0.99273681640625
flow,flyingthings_synthetic_70_30,train,tss,val,train_to_eval,8.0,0.03125,0.0009765625,0.9793904375
flow,flyingthings_synthetic_70_30,train,tss,val,eval_to_train,12.0,0.046875,0.002197265625,0.993812255859375
flow,flyingthings_synthetic_70_30,train,tss,val,train_to_eval,12.0,0.046875,0.002197265625,0.981540125
flow,flyingthings_synthetic_70_30,train,tss,val,eval_to_train,16.0,0.0625,0.00390625,0.99465576171875
flow,flyingthings_synthetic_70_30,train,tss,val,train_to_eval,16.0,0.0625,0.00390625,0.983355
flow,flyingthings_synthetic_70_30,train,tss,val,eval_to_train,24.0,0.09375,0.0087890625,0.995810546875
flow,flyingthings_synthetic_70_30,train,tss,val,train_to_eval,24.0,0.09375,0.0087890625,0.9863374375
flow,flyingthings_synthetic_70_30,train,tss,val,eval_to_train,32.0,0.125,0.015625,0.99662841796875
flow,flyingthings_synthetic_70_30,train,tss,val,train_to_eval,32.0,0.125,0.015625,0.9886691875
flow,flyingthings_synthetic_70_30,train,tss,val,eval_to_train,48.0,0.1875,0.03515625,0.998009033203125
flow,flyingthings_synthetic_70_30,train,tss,val,train_to_eval,48.0,0.1875,0.03515625,0.991840625
flow,flyingthings_synthetic_70_30,train,tss,val,eval_to_train,64.0,0.25,0.0625,0.998868408203125
flow,flyingthings_synthetic_70_30,train,tss,val,train_to_eval,64.0,0.25,0.0625,0.9941433125
flow,flyingthings_synthetic_70_30,train,middlebury,val,eval_to_train,0.5,0.001953125,3.814697265625e-06,1.0
flow,flyingthings_synthetic_70_30,train,middlebury,val,train_to_eval,0.5,0.001953125,3.814697265625e-06,0.004800625
flow,flyingthings_synthetic_70_30,train,middlebury,val,eval_to_train,0.75,0.0029296875,8.58306884765625e-06,1.0
flow,flyingthings_synthetic_70_30,train,middlebury,val,train_to_eval,0.75,0.0029296875,8.58306884765625e-06,0.00695675
flow,flyingthings_synthetic_70_30,train,middlebury,val,eval_to_train,1.0,0.00390625,1.52587890625e-05,1.0
flow,flyingthings_synthetic_70_30,train,middlebury,val,train_to_eval,1.0,0.00390625,1.52587890625e-05,0.010931875
flow,flyingthings_synthetic_70_30,train,middlebury,val,eval_to_train,1.5,0.005859375,3.4332275390625e-05,1.0
flow,flyingthings_synthetic_70_30,train,middlebury,val,train_to_eval,1.5,0.005859375,3.4332275390625e-05,0.01622775
flow,flyingthings_synthetic_70_30,train,middlebury,val,eval_to_train,2.0,0.0078125,6.103515625e-05,1.0
flow,flyingthings_synthetic_70_30,train,middlebury,val,train_to_eval,2.0,0.0078125,6.103515625e-05,0.0238295
flow,flyingthings_synthetic_70_30,train,middlebury,val,eval_to_train,3.0,0.01171875,0.0001373291015625,1.0
flow,flyingthings_synthetic_70_30,train,middlebury,val,train_to_eval,3.0,0.01171875,0.0001373291015625,0.03918175
flow,flyingthings_synthetic_70_30,train,middlebury,val,eval_to_train,4.0,0.015625,0.000244140625,1.0
flow,flyingthings_synthetic_70_30,train,middlebury,val,train_to_eval,4.0,0.015625,0.000244140625,0.0586919375
flow,flyingthings_synthetic_70_30,train,middlebury,val,eval_to_train,6.0,0.0234375,0.00054931640625,1.0
flow,flyingthings_synthetic_70_30,train,middlebury,val,train_to_eval,6.0,0.0234375,0.00054931640625,0.11261475
flow,flyingthings_synthetic_70_30,train,middlebury,val,eval_to_train,8.0,0.03125,0.0009765625,1.0
flow,flyingthings_synthetic_70_30,train,middlebury,val,train_to_eval,8.0,0.03125,0.0009765625,0.1807776875
flow,flyingthings_synthetic_70_30,train,middlebury,val,eval_to_train,12.0,0.046875,0.002197265625,1.0
flow,flyingthings_synthetic_70_30,train,middlebury,val,train_to_eval,12.0,0.046875,0.002197265625,0.309747375
flow,flyingthings_synthetic_70_30,train,middlebury,val,eval_to_train,16.0,0.0625,0.00390625,1.0
flow,flyingthings_synthetic_70_30,train,middlebury,val,train_to_eval,16.0,0.0625,0.00390625,0.4084833125
flow,flyingthings_synthetic_70_30,train,middlebury,val,eval_to_train,24.0,0.09375,0.0087890625,1.0
flow,flyingthings_synthetic_70_30,train,middlebury,val,train_to_eval,24.0,0.09375,0.0087890625,0.5385259375
flow,flyingthings_synthetic_70_30,train,middlebury,val,eval_to_train,32.0,0.125,0.015625,1.0
flow,flyingthings_synthetic_70_30,train,middlebury,val,train_to_eval,32.0,0.125,0.015625,0.61876725
flow,flyingthings_synthetic_70_30,train,middlebury,val,eval_to_train,48.0,0.1875,0.03515625,1.0
flow,flyingthings_synthetic_70_30,train,middlebury,val,train_to_eval,48.0,0.1875,0.03515625,0.7275403125
flow,flyingthings_synthetic_70_30,train,middlebury,val,eval_to_train,64.0,0.25,0.0625,1.0
flow,flyingthings_synthetic_70_30,train,middlebury,val,train_to_eval,64.0,0.25,0.0625,0.800975
flow,sintel_synthetic_30_70,train,flyingthings,test,eval_to_train,0.5,0.001953125,3.814697265625e-06,0.9838737994091462
flow,sintel_synthetic_30_70,train,flyingthings,test,train_to_eval,0.5,0.001953125,3.814697265625e-06,0.957114625
flow,sintel_synthetic_30_70,train,flyingthings,test,eval_to_train,0.75,0.0029296875,8.58306884765625e-06,0.997295528036506
flow,sintel_synthetic_30_70,train,flyingthings,test,train_to_eval,0.75,0.0029296875,8.58306884765625e-06,0.9735076875
flow,sintel_synthetic_30_70,train,flyingthings,test,eval_to_train,1.0,0.00390625,1.52587890625e-05,0.9982613360581736
flow,sintel_synthetic_30_70,train,flyingthings,test,train_to_eval,1.0,0.00390625,1.52587890625e-05,0.9814048125
flow,sintel_synthetic_30_70,train,flyingthings,test,eval_to_train,1.5,0.005859375,3.4332275390625e-05,0.9985954930635011
flow,sintel_synthetic_30_70,train,flyingthings,test,train_to_eval,1.5,0.005859375,3.4332275390625e-05,0.9889664375
flow,sintel_synthetic_30_70,train,flyingthings,test,eval_to_train,2.0,0.0078125,6.103515625e-05,0.998746335097254
flow,sintel_synthetic_30_70,train,flyingthings,test,train_to_eval,2.0,0.0078125,6.103515625e-05,0.992358
flow,sintel_synthetic_30_70,train,flyingthings,test,eval_to_train,3.0,0.01171875,0.0001373291015625,0.9989030432100973
flow,sintel_synthetic_30_70,train,flyingthings,test,train_to_eval,3.0,0.01171875,0.0001373291015625,0.9954396875
flow,sintel_synthetic_30_70,train,flyingthings,test,eval_to_train,4.0,0.015625,0.000244140625,0.9989892187053061
flow,sintel_synthetic_30_70,train,flyingthings,test,train_to_eval,4.0,0.015625,0.000244140625,0.996810875
flow,sintel_synthetic_30_70,train,flyingthings,test,eval_to_train,6.0,0.0234375,0.00054931640625,0.9990910370780892
flow,sintel_synthetic_30_70,train,flyingthings,test,train_to_eval,6.0,0.0234375,0.00054931640625,0.997975375
flow,sintel_synthetic_30_70,train,flyingthings,test,eval_to_train,8.0,0.03125,0.0009765625,0.9991682737861127
flow,sintel_synthetic_30_70,train,flyingthings,test,train_to_eval,8.0,0.03125,0.0009765625,0.9984739375
flow,sintel_synthetic_30_70,train,flyingthings,test,eval_to_train,12.0,0.046875,0.002197265625,0.9992771454206594
flow,sintel_synthetic_30_70,train,flyingthings,test,train_to_eval,12.0,0.046875,0.002197265625,0.99898325
flow,sintel_synthetic_30_70,train,flyingthings,test,eval_to_train,16.0,0.0625,0.00390625,0.9993545217972325
flow,sintel_synthetic_30_70,train,flyingthings,test,train_to_eval,16.0,0.0625,0.00390625,0.9992653125
flow,sintel_synthetic_30_70,train,flyingthings,test,eval_to_train,24.0,0.09375,0.0087890625,0.9994625554204806
flow,sintel_synthetic_30_70,train,flyingthings,test,train_to_eval,24.0,0.09375,0.0087890625,0.9996064375
flow,sintel_synthetic_30_70,train,flyingthings,test,eval_to_train,32.0,0.125,0.015625,0.9995570411944007
flow,sintel_synthetic_30_70,train,flyingthings,test,train_to_eval,32.0,0.125,0.015625,0.9997286875
flow,sintel_synthetic_30_70,train,flyingthings,test,eval_to_train,48.0,0.1875,0.03515625,0.9996626306180277
flow,sintel_synthetic_30_70,train,flyingthings,test,train_to_eval,48.0,0.1875,0.03515625,0.9998030625
flow,sintel_synthetic_30_70,train,flyingthings,test,eval_to_train,64.0,0.25,0.0625,0.9997110257705235
flow,sintel_synthetic_30_70,train,flyingthings,test,train_to_eval,64.0,0.25,0.0625,0.9998456875
flow,sintel_synthetic_30_70,train,kitti2015,val,eval_to_train,0.5,0.001953125,3.814697265625e-06,0.9969882615658101
flow,sintel_synthetic_30_70,train,kitti2015,val,train_to_eval,0.5,0.001953125,3.814697265625e-06,0.5565586875
