dataset1,split1,dataset2,split2,mmd2,mmd,num_vectors1,num_vectors2
tss,val,pointodyssey_synthetic_30_70,train,0.05416354537010193,0.23273062834552294,35627876,78297005
tss,val,pointodyssey_synthetic_70_30,train,0.05445392429828644,0.23335364642166284,35627876,34185641
tss,val,flyingthings_synthetic_30_70,train,0.06792856752872467,0.2606310947080656,35627876,204376608
tss,val,flyingthings_synthetic_70_30,train,0.07823538780212402,0.27970589518657635,35627876,326549202
tss,val,sintel_synthetic_30_70,train,0.06884276866912842,0.26237905531716593,35627876,200714721
tss,val,sintel_synthetic_70_30,train,0.08586116880178452,0.2930207651375317,35627876,308354615
middlebury,val,spair_synthetic_30_70,train,0.06140945106744766,0.24780930383552524,11171271,73733385
middlebury,val,spair_synthetic_50_50,train,0.05832894146442413,0.24151385356625846,11171271,52005543
middlebury,val,spair_synthetic_70_30,train,0.058625027537345886,0.24212605712179325,11171271,31769507
middlebury,val,pointodyssey_synthetic_30_70,train,0.059043169021606445,0.24298800180586375,11171271,78297005
middlebury,val,pointodyssey_synthetic_70_30,train,0.06028255075216293,0.24552505117026843,11171271,34185641
middlebury,val,flyingthings_synthetic_30_70,train,0.04046276956796646,0.20115359695507923,11171271,204376608
middlebury,val,flyingthings_synthetic_70_30,train,0.034713488072156906,0.18631556046706593,11171271,326549202
middlebury,val,sintel_synthetic_30_70,train,0.035643577575683594,0.1887950676677852,11171271,200714721
middlebury,val,sintel_synthetic_70_30,train,0.034884318709373474,0.18677344219501196,11171271,308354615
spair_synthetic_30_70,train,spair_synthetic_50_50,train,0.00036736499168910086,0.019166767898868627,73733385,52005543
spair_synthetic_30_70,train,spair_synthetic_70_30,train,0.0005095459055155516,0.022573123521470208,73733385,31769507
spair_synthetic_30_70,train,pointodyssey_synthetic_30_70,train,0.00035630312049761415,0.01887599323208223,73733385,78297005
spair_synthetic_30_70,train,pointodyssey_synthetic_70_30,train,0.002257188316434622,0.04750987598841552,73733385,34185641
spair_synthetic_30_70,train,flyingthings_synthetic_30_70,train,0.006743394769728184,0.0821181756356544,73733385,204376608
spair_synthetic_30_70,train,flyingthings_synthetic_70_30,train,0.01509167905896902,0.12284819517994158,73733385,326549202
spair_synthetic_30_70,train,sintel_synthetic_30_70,train,0.01751132309436798,0.1323303559066021,73733385,200714721
spair_synthetic_30_70,train,sintel_synthetic_70_30,train,0.03470192477107048,0.1862845263865748,73733385,308354615
spair_synthetic_50_50,train,spair_synthetic_70_30,train,0.0003965932410210371,0.01991464890529173,52005543,31769507
spair_synthetic_50_50,train,pointodyssey_synthetic_30_70,train,0.00030236528255045414,0.01738865384526514,52005543,78297005
spair_synthetic_50_50,train,pointodyssey_synthetic_70_30,train,0.002153780311346054,0.04640883872007631,52005543,34185641
spair_synthetic_50_50,train,flyingthings_synthetic_30_70,train,0.005956724286079407,0.07717981786762267,52005543,204376608
spair_synthetic_50_50,train,flyingthings_synthetic_70_30,train,0.013705495744943619,0.11707047341214444,52005543,326549202
spair_synthetic_50_50,train,sintel_synthetic_30_70,train,0.016021843999624252,0.12657742294589605,52005543,200714721
spair_synthetic_50_50,train,sintel_synthetic_70_30,train,0.03257733955979347,0.18049193765870394,52005543,308354615
spair_synthetic_70_30,train,pointodyssey_synthetic_30_70,train,0.0005680326139554381,0.023833434791389975,31769507,78297005
spair_synthetic_70_30,train,pointodyssey_synthetic_70_30,train,0.002701022196561098,0.05197135938727308,31769507,34185641
spair_synthetic_70_30,train,flyingthings_synthetic_30_70,train,0.005842769518494606,0.07643801095328558,31769507,204376608
spair_synthetic_70_30,train,flyingthings_synthetic_70_30,train,0.013409513980150223,0.11579945587156368,31769507,326549202
spair_synthetic_70_30,train,sintel_synthetic_30_70,train,0.015789203345775604,0.12565509677595893,31769507,200714721
spair_synthetic_70_30,train,sintel_synthetic_70_30,train,0.03220067173242569,0.17944545614872975,31769507,308354615
pointodyssey_synthetic_30_70,train,pointodyssey_synthetic_70_30,train,0.0018055997788906097,0.04249234965132676,78297005,34185641
pointodyssey_synthetic_30_70,train,flyingthings_synthetic_30_70,train,0.005896063055843115,0.07678582587849866,78297005,204376608
pointodyssey_synthetic_30_70,train,flyingthings_synthetic_70_30,train,0.013828624039888382,0.11759517013843886,78297005,326549202
pointodyssey_synthetic_30_70,train,sintel_synthetic_30_70,train,0.015859922394156456,0.12593618381607588,78297005,200714721
pointodyssey_synthetic_30_70,train,sintel_synthetic_70_30,train,0.03240024670958519,0.18000068530309876,78297005,308354615
pointodyssey_synthetic_70_30,train,flyingthings_synthetic_30_70,train,0.008164884522557259,0.0903597505671483,34185641,204376608
pointodyssey_synthetic_70_30,train,flyingthings_synthetic_70_30,train,0.016025761142373085,0.12659289530764783,34185641,326549202
pointodyssey_synthetic_70_30,train,sintel_synthetic_30_70,train,0.01686367765069008,0.12986022351239843,34185641,200714721
pointodyssey_synthetic_70_30,train,sintel_synthetic_70_30,train,0.03293145075440407,0.18147024757354596,34185641,308354615
flyingthings_synthetic_30_70,train,flyingthings_synthetic_70_30,train,0.0019352678209543228,0.043991678996763955,204376608,326549202
flyingthings_synthetic_30_70,train,sintel_synthetic_30_70,train,0.005013397429138422,0.0708053488737851,204376608,200714721
flyingthings_synthetic_30_70,train,sintel_synthetic_70_30,train,0.014357149600982666,0.11982132364893432,204376608,308354615
flyingthings_synthetic_70_30,train,sintel_synthetic_30_70,train,0.0026984026189893484,0.0519461511470229,326549202,200714721
flyingthings_synthetic_70_30,train,sintel_synthetic_70_30,train,0.0076372018083930016,0.08739108540573805,326549202,308354615
sintel_synthetic_30_70,train,sintel_synthetic_70_30,train,0.002967605832964182,0.05447573618561003,200714721,308354615
