src,bench,variant,actual,L2,L2g
movi_f,pfpascal,glunet|True|True,11.6719,69.33098467102934,68.34921432800652
movi_f,pfwillow,catspp|False|False,13.6778,42.37593664329529,46.66690750788196
movi_f,pfwillow,catspp|False|True,11.4889,44.17337091284041,48.259813045567924
movi_f,pfwillow,catspp|True|False,38.0889,60.33225929426717,59.00579899986882
movi_f,pfwillow,catspp|True|True,38.0222,60.92102819578768,59.653775738595215
movi_f,pfwillow,glunet|False|False,13.8,51.25145109827048,54.61351747467482
movi_f,pfwillow,glunet|False|True,14.6333,48.10614031893668,51.66428936676138
movi_f,pfwillow,glunet|True|False,11.9333,60.00320485048931,57.45188664435884
movi_f,pfwillow,glunet|True|True,14.3062,61.475245801757794,59.6756558420888
movi_f,pointodyssey,catspp|False|False,84.7224,49.075920933815866,55.057361603487905
movi_f,pointodyssey,catspp|False|True,84.993,49.60938942279737,55.213973825694815
movi_f,pointodyssey,catspp|True|False,95.4377,66.26859901966476,67.13553954200196
movi_f,pointodyssey,catspp|True|True,95.8171,66.35814355391656,67.19285000957606
movi_f,pointodyssey,glunet|False|False,66.6921,50.73465095869456,55.42316457746509
movi_f,pointodyssey,glunet|False|True,68.033,47.419899553584145,52.37601780303747
movi_f,pointodyssey,glunet|True|False,62.6774,57.259176683483126,59.01521605921723
movi_f,pointodyssey,glunet|True|True,61.2703,58.84440178002795,60.10483445142774
movi_f,spair,catspp|False|False,3.0896,39.34764490272266,45.174748180757554
movi_f,spair,catspp|False|True,2.6465,40.025344109072016,45.57522752957071
movi_f,spair,catspp|True|False,14.7345,59.07740456533415,41.91158458983814
movi_f,spair,catspp|True|True,18.34,58.84050929322163,44.1099287574599
movi_f,spair,glunet|False|False,1.9627,37.67291492528871,42.238881945301394
movi_f,spair,glunet|False|True,2.0144,34.06444414349991,38.90086414028402
movi_f,spair,glunet|True|False,2.3566,47.61952071484255,14.918313506823871
movi_f,spair,glunet|True|True,2.486,46.93060058137224,24.755063071096252
movi_f,synthetic,catspp|False|False,15.2654,28.458561573376596,34.86608704843135
movi_f,synthetic,catspp|False|True,15.8474,28.676378151320936,34.77842288038217
movi_f,synthetic,catspp|True|False,33.1069,47.076149696473,39.26214967660907
movi_f,synthetic,catspp|True|True,39.2118,47.86370480071847,33.57919693678322
movi_f,synthetic,glunet|False|False,6.5898,29.283184927013767,34.30737524809489
movi_f,synthetic,glunet|False|True,6.8448,27.402564707308198,32.724121947004754
movi_f,synthetic,glunet|True|False,6.5871,36.85591808960046,-6.011950852806287
movi_f,synthetic,glunet|True|True,6.6584,38.16478258357242,-1.9274125867994982
movi_f,tss,catspp|False|False,24.3569,42.2263103849314,48.26461721898846
movi_f,tss,catspp|False|True,19.1092,43.44544533527569,49.189103541516054
movi_f,tss,catspp|True|False,58.5563,59.38384332320068,56.640400032224996
movi_f,tss,catspp|True|True,55.6517,59.90789593259785,57.263732196785796
movi_f,tss,glunet|False|False,17.947,47.3891152197601,52.11388005783614
movi_f,tss,glunet|False|True,18.6283,44.34974193372294,49.36307024057419
movi_f,tss,glunet|True|False,16.9644,54.446388681204525,49.51199345734381
movi_f,tss,glunet|True|True,19.7064,55.89321737680634,52.204330112146025
pointodyssey,flyingthings,catspp|False|False,64.4318,38.14902834024298,44.55747661842052
pointodyssey,flyingthings,catspp|False|True,63.8607,40.513370861606354,46.58972768367066
pointodyssey,flyingthings,catspp|True|False,79.6231,54.48040956132501,55.428447320934886
pointodyssey,flyingthings,catspp|True|True,79.22595,55.53488461638158,56.28540904897178
pointodyssey,flyingthings,glunet|False|False,71.1769,49.571593555108045,54.29801787220554
pointodyssey,flyingthings,glunet|False|True,67.784,47.37136441639651,52.510109410347965
pointodyssey,flyingthings,glunet|True|False,77.7439,52.33368017716976,54.02246892874266
pointodyssey,flyingthings,glunet|True|True,76.6361,54.90100754550554,56.333914129066166
pointodyssey,flyingthings,raft|True|False,57.27595,35.21495435611273,40.44668220021138
pointodyssey,kitti2012,catspp|False|False,87.0735,77.69257219563649,79.911963449881
pointodyssey,kitti2012,catspp|False|True,86.4889,78.46347894535583,80.60548244379
pointodyssey,kitti2012,catspp|True|False,96.6249,89.85110511423176,91.05575123080646
pointodyssey,kitti2012,catspp|True|True,96.1437,89.98300878561119,90.93607064014643
pointodyssey,kitti2012,glunet|False|False,95.5502,79.24782349449237,80.88908493078908
pointodyssey,kitti2012,glunet|False|True,91.6607,76.7747817262783,78.49835699570457
pointodyssey,kitti2012,glunet|True|False,97.8728,77.53088433872041,79.69939687736404
pointodyssey,kitti2012,glunet|True|True,97.4634,80.58289518238078,82.4236992978805
